total_orders,avg_order_value,days_since_last_purchase,cart_abandon_count,product_category,return_rate,discount_usage_rate,acquisition_channel,tenure_days,churn
9,14.41524906379369,15.227924374334435,3,Electronics,0.17962537222587513,0.5804196027496469,Social Media,723,0
8,54.6587234841898,1.753812489159261,2,Fashion,0.10897052354161989,0.13274503187411435,Organic,480,0
10,21.60992806648772,38.18820079055538,1,Fashion,0.3811953358816031,0.23933368989566345,Organic,614,0
10,252.1558348190367,13.836875348624304,2,Fashion,0.14529917758581212,0.5091995819323594,Social Media,233,0
7,53.475575887975005,36.1700751478184,4,Fashion,0.042899031212583524,0.34883654118217367,Referral,1239,0
6,15.830057902029193,19.523035265814137,2,Sports,0.04039318323859071,0.3542547476379572,Email,929,0
8,67.00827687739014,55.536369706661176,2,Fashion,0.03865205795285923,0.3385537849184633,Social Media,1120,0
9,120.51987215400612,281.81993933752676,3,Electronics,0.10068964318438106,0.20144414340116593,Paid Search,553,1
9,32.95808154978045,47.54251505096926,2,Beauty,0.12158595651471214,0.3750781058608501,Organic,1192,0
8,17.915271091212013,62.459544750867366,4,Books,0.2577160345437845,0.3769972817392209,Social Media,301,1
9,34.31069849225392,151.00298095222783,7,Books,0.17291218816485937,0.11959430034594477,Social Media,1191,1
6,20.282579620002195,28.10433451048439,2,Fashion,0.4518091139868472,0.20065570510196726,Social Media,148,1
13,26.93288554028294,10.930782395872143,1,Sports,0.042383163565256815,0.24128662184035063,Paid Search,731,0
8,10.901771570326996,19.943804929076805,2,Electronics,0.12244702007852183,0.3222597168522861,Referral,1113,0
11,66.69780075110687,30.929684500564562,1,Electronics,0.01732437237343461,0.5359036454610621,Email,1561,0
6,13.20475182345072,62.141237826094375,3,Fashion,0.07391439378311059,0.48172256270967584,Paid Search,1482,0
9,53.86761936779407,0.27591520443741596,2,Sports,0.06700528573471161,0.42089880596003887,Email,962,0
7,25.964232269100993,115.19597995615666,1,Books,0.21616169089426848,0.7490992558691912,Organic,1612,0
7,39.57989007976024,4.748694896842658,2,Beauty,0.18830689935011097,0.11555819730119334,Email,923,0
12,22.651733716989177,138.54948824293132,4,Home & Garden,0.0826781404279316,0.4568671070673508,Email,944,0
11,38.74391414215197,179.06917036616505,5,Fashion,0.2123541145094491,0.2529168711296575,Organic,1315,0
10,46.81100981452451,276.9301677135518,5,Fashion,0.17603231070797554,0.32848467136717163,Paid Search,1602,1
10,25.010827266903302,99.4893928378753,2,Fashion,0.2250589480409834,0.5646740052331679,Paid Search,1100,0
10,10.0,9.178968539048869,0,Sports,0.3301546698185939,0.1963912893547213,Organic,1723,0
6,43.36324976948401,73.48463084105578,3,Home & Garden,0.17847451772982337,0.7301441394364797,Paid Search,425,1
12,45.27085167757484,13.638228386851898,2,Sports,0.1933743475038018,0.34879463685430395,Referral,1686,0
8,10.52557483317118,136.45609102333745,5,Fashion,0.06647658144162306,0.04557820946452592,Email,405,1
7,15.106679153751431,22.841016611000995,1,Home & Garden,0.1147275615017273,0.2529797765635069,Paid Search,961,0
6,25.07226140461288,23.742410451538902,4,Electronics,0.20039744059956716,0.5224084877024001,Email,1452,0
11,10.0,149.80901078473335,3,Electronics,0.17265527247950654,0.8132846452477391,Paid Search,1463,0
9,58.34215451781201,0.799162873612991,2,Beauty,0.31835299439814513,0.12327493566607317,Email,508,0
11,22.397643013527592,12.937772500760966,4,Home & Garden,0.12750117163155875,0.5693251502163592,Organic,1799,0
10,41.71481661390274,32.88385387794676,1,Fashion,0.26109022135383025,0.40385284628213636,Organic,148,0
11,14.15662885237652,72.38285555351493,4,Sports,0.29202733628498956,0.36192669837156577,Organic,64,1
10,166.33283563054988,62.573542766404024,3,Fashion,0.23747868663530575,0.6515878097934005,Referral,1535,0
10,10.628387071481631,66.41292085717058,0,Home & Garden,0.48046697721685083,0.33857766221344754,Referral,1494,0
12,22.225074965333963,127.22682738840058,2,Beauty,0.06213195019138137,0.2942994805084801,Organic,1301,0
11,86.4241362691054,7.740298838184994,1,Fashion,0.09942375650203847,0.08589285031907877,Email,1552,0
8,13.20331086231593,44.30897281964553,0,Fashion,0.06786685213646364,0.5162917776904334,Organic,251,0
10,35.61670505006582,77.5633645812177,3,Electronics,0.20810480942429208,0.22541072659794228,Organic,175,1
10,54.67871159525492,60.65561141675249,2,Books,0.10753265859069552,0.4026263304257284,Social Media,1769,0
3,10.0,35.68658715245459,1,Sports,0.15058852336011722,0.48624106770482395,Referral,1139,0
12,19.396171691091496,1.035763988969755,1,Beauty,0.0611846978508255,0.5394357656573201,Referral,1678,0
10,38.556725848928565,3.7413991900795374,3,Fashion,0.5598676173373663,0.7999673929593627,Organic,1654,0
6,47.59160593585569,7.597863414824461,1,Electronics,0.5151303153401203,0.12082550667875497,Organic,1192,0
3,17.15280145141467,25.225078581486777,2,Books,0.08944935595013805,0.3358558630815944,Social Media,1147,0
7,144.3807489586784,7.510223360181648,1,Electronics,0.20996920270293723,0.36515273820032507,Social Media,657,0
7,48.65501617032051,33.31615772962784,1,Fashion,0.1654179425059161,0.3133266800569627,Referral,272,0
7,61.64066473563387,11.807771971095057,1,Sports,0.10922515819934098,0.22133318317397838,Referral,1253,0
9,58.814669968448285,90.62069312294959,4,Books,0.18178444319095063,0.21366673824738927,Referral,1492,0
8,10.0,123.10380067749827,1,Fashion,0.02507658075520648,0.29735499842855045,Referral,994,0
8,30.210330828071733,29.623117975156234,1,Home & Garden,0.03646252001094003,0.48827683037760355,Email,93,0
7,32.68806931022351,42.9642885864808,3,Beauty,0.17051010205977357,0.32127279468469105,Organic,265,1
9,27.0182508934108,184.0933285805224,3,Beauty,0.02068745965996175,0.1890551378762215,Email,186,1
10,39.093898682084046,46.00862501937126,4,Fashion,0.15755572574785665,0.3630764259877436,Paid Search,1200,0
9,10.0,318.7841282799526,2,Electronics,0.07670510706657518,0.37828508739598177,Referral,1031,1
8,36.688696508201886,9.198231867041548,0,Fashion,0.17623669038386955,0.3610889966408309,Referral,851,0
13,25.980535435064965,118.92862021538208,2,Home & Garden,0.14767587929981638,0.6772350406693134,Organic,992,0
9,10.0,41.25412645122894,2,Beauty,0.3727006137955707,0.27350869143128814,Referral,504,1
7,46.42964971994954,1.3785630454143838,0,Home & Garden,0.18266860372827895,0.2881931894004364,Referral,1468,0
10,12.871852882953103,215.0126898364713,1,Fashion,0.2585884425942446,0.5445777602684639,Email,600,1
8,24.424409058957163,201.22660313566857,2,Home & Garden,0.05727066262916397,0.5646313378062824,Paid Search,1176,0
9,27.01737950751099,28.999518868109107,1,Electronics,0.21176364970314882,0.6603606286030194,Email,713,0
10,10.0,184.93242981752888,1,Home & Garden,0.17979856726575982,0.6143801654303674,Social Media,132,1
8,10.0,9.119854921106638,4,Beauty,0.14818220894611636,0.18735217608434226,Referral,469,0
8,51.2287280502924,68.38671200626891,2,Home & Garden,0.19840950203405425,0.3559634377246965,Email,1761,0
7,20.428795985132084,12.78632020847201,3,Sports,0.33839431167355644,0.15383709700497827,Organic,348,1
8,24.183599718400547,16.993300994438574,2,Electronics,0.22475513009087092,0.30502067382817777,Paid Search,192,0
11,35.102532669977705,90.66723656886387,1,Beauty,0.1961984594123112,0.23910018440694797,Paid Search,532,0
11,10.0,28.427022001443312,1,Home & Garden,0.14957052542989077,0.35886337289293985,Organic,1602,0
8,23.898976912571005,0.4291814892757598,5,Beauty,0.2508938533482861,0.1873851929141231,Organic,559,0
11,30.310819778111206,32.0905463655618,1,Fashion,0.3162387462131514,0.21198107278058217,Referral,762,0
7,135.86042870682124,15.53163159330325,1,Home & Garden,0.23137397850839841,0.5675759662007,Paid Search,566,0
9,15.859468116254027,68.99368702946192,2,Books,0.15767005203187304,0.18452421685078196,Organic,1804,0
8,62.24658440847922,12.973703230488603,0,Books,0.2369971970417953,0.1849954743426792,Social Media,1824,0
8,33.067942939981904,110.80596870471844,1,Beauty,0.14702975279364974,0.2636631105989415,Paid Search,881,0
9,13.350154211766181,18.644188651098332,1,Electronics,0.28165606315549,0.6391165506659909,Organic,1432,0
10,19.9583388326117,29.9563825808742,2,Books,0.15177286735642262,0.35638456046991285,Email,402,0
10,66.221917572427,21.23246307557443,4,Books,0.09124537608320347,0.16787032288559364,Organic,683,0
11,61.657593261105085,61.95655536989125,1,Home & Garden,0.4995321577316359,0.4169775821384026,Paid Search,1240,0
8,21.84072337282396,6.3992505396056085,2,Electronics,0.36991509500356556,0.04646496010764388,Referral,523,0
5,43.59662639545222,39.0166847025438,0,Sports,0.3257192801829657,0.23376917172491074,Social Media,410,1
7,14.445576492026543,24.428924847383687,1,Home & Garden,0.19105492576772584,0.292425580110226,Organic,1683,0
8,28.753329160517648,129.32130806356128,2,Sports,0.16530357022922082,0.36173320091333905,Paid Search,446,1
7,23.48414470865227,4.574781458614221,3,Fashion,0.35360052861299623,0.3201174989638178,Organic,109,1
11,69.78519019645002,106.20988278392741,1,Beauty,0.07603329830416529,0.30920968298558016,Organic,1370,0
8,47.955527127896985,11.012332155246252,1,Books,0.26260760471711864,0.6562733400578915,Paid Search,444,0
16,19.28150243560753,5.564933318143829,0,Home & Garden,0.12268979152560998,0.45789046759335317,Email,822,0
6,20.880283290126783,13.563080850756478,1,Electronics,0.13618150304072843,0.15105709661258648,Paid Search,204,0
6,32.35472399617156,6.498757598616269,3,Books,0.11940094709607016,0.7097695255481912,Paid Search,125,0
7,29.106762429125705,44.16127026434545,2,Fashion,0.41389062227197126,0.18668431021052942,Referral,840,0
9,26.47977416808452,266.4554248401162,2,Beauty,0.26860758959746456,0.5794547047472829,Organic,615,1
14,24.989012208519416,2.095822549671528,5,Books,0.0981633821310746,0.48396523684240694,Organic,923,0
9,99.81810538111351,37.09667167958008,2,Books,0.0492278993463054,0.34495257660898837,Paid Search,1762,0
7,23.068401335204033,29.272493994986256,1,Sports,0.03641621362818403,0.47984847862902313,Email,744,0
14,42.09735710902386,24.895156779121116,0,Fashion,0.27160210861985074,0.443732126200663,Referral,1100,0
6,230.01283240481106,24.19577701731665,0,Electronics,0.5261627671965842,0.3994161540805919,Email,179,1
8,16.82404067341002,135.23498567315508,1,Books,0.2216796412153094,0.3627100044982748,Email,1616,0
7,38.63559009255641,1.1495104798880285,4,Books,0.06820451637178662,0.47560549812436564,Referral,1470,0
7,40.26859137269321,89.47700004986359,3,Beauty,0.24364307449182376,0.4740652846961515,Referral,953,0
8,32.82276594502015,17.496038706817238,3,Electronics,0.15376944756401026,0.2262330155798801,Email,335,0
9,34.222563817375494,29.00191905896276,2,Electronics,0.13703450645141735,0.6151231613724759,Email,777,0
7,16.392310868729677,32.69914075676955,1,Home & Garden,0.24169271605810333,0.18981092908447575,Email,543,0
10,44.1271617729553,21.80745255127768,1,Home & Garden,0.052308614624831794,0.3562369703211513,Organic,1814,0
8,10.0,5.893751038421126,1,Books,0.3925028996059482,0.2638004817480488,Organic,896,0
7,139.52863015039466,7.284708999510121,1,Home & Garden,0.2295294713073791,0.22218063694269832,Organic,771,0
7,130.37715291919085,21.24052073073596,3,Books,0.22133155834475055,0.2789623460492389,Organic,309,0
7,25.447424348004777,103.49397402433848,3,Electronics,0.11688093473427122,0.20502446293832619,Referral,437,1
6,76.81510956783255,8.675724327956308,3,Home & Garden,0.12992914239720316,0.1279483710661441,Paid Search,1298,0
8,26.18808948935601,81.4367248633271,3,Beauty,0.1994430232315568,0.6290661250634174,Organic,976,0
5,33.376365262227544,20.453978660609092,1,Fashion,0.12563041095043767,0.4457484864328565,Email,654,0
13,19.206556187398967,128.97378390608017,3,Fashion,0.3037783766131921,0.1896849085382926,Paid Search,542,1
7,63.80411124179862,33.55144261469211,3,Electronics,0.0621852213091303,0.42176503237670726,Organic,367,0
11,20.800329642534617,11.30448106394779,1,Books,0.40012042679080023,0.3227987397195005,Social Media,62,1
5,62.06137944402322,255.4589108071139,2,Fashion,0.029895577562471118,0.29400172172427963,Social Media,1783,0
9,32.02013698377367,11.661305599244121,3,Home & Garden,0.21025558620760731,0.33400093735455133,Referral,1374,0
3,32.661694503834745,50.307002058323775,0,Sports,0.07920801566137414,0.410151158176684,Social Media,1693,0
7,10.043665852545411,50.53872553411575,1,Books,0.04986599583311458,0.04275963736572478,Referral,753,0
10,34.739647865420096,27.990675394143604,2,Home & Garden,0.19856330470067066,0.5495145422138771,Referral,1586,0
7,13.241119327107272,181.55737821135256,2,Books,0.1568751361087548,0.3524149904079781,Referral,468,1
11,34.78810622669196,111.4257304639896,1,Beauty,0.5852357627386313,0.19801738550790177,Paid Search,930,1
7,156.30584153436584,106.25375987951804,4,Beauty,0.14982484296474044,0.4698712596924771,Paid Search,370,1
9,10.89557928413457,219.33117314263475,0,Home & Garden,0.2587488249811206,0.559894936011744,Social Media,1406,0
4,29.443573235061262,36.650840328078374,1,Electronics,0.11330578125135385,0.22992901532869642,Paid Search,908,0
6,19.917561048973877,6.134308698866371,2,Electronics,0.21096327351017807,0.4742883219108504,Organic,979,0
12,14.407448961162267,87.00670545496949,1,Electronics,0.17665540238302743,0.1142149448838157,Referral,1568,0
10,17.584306323348066,28.76083635391999,0,Electronics,0.040406549413559305,0.6100300841020254,Organic,1349,0
8,107.41053818435165,12.668834127924972,3,Home & Garden,0.2933779747692799,0.3416794791909476,Paid Search,1763,0
9,132.8457662532438,39.61145634650243,0,Fashion,0.34126996513518004,0.7198367364334524,Email,740,0
5,14.33815337102749,155.99395647128287,3,Home & Garden,0.19614373297496407,0.28292498413600564,Paid Search,842,1
13,45.637391598094844,11.277952732186813,1,Home & Garden,0.520306188690419,0.20915598291253393,Referral,1123,0
12,15.87594942286245,113.30896965691954,0,Sports,0.19144365798751461,0.255046010484714,Email,827,0
7,19.246727080522597,32.49822159741103,1,Sports,0.15348534489898308,0.344281937166062,Email,766,0
10,10.0,8.826669578758052,1,Beauty,0.15459897330208738,0.19285443410542458,Referral,622,0
15,182.2652008945144,113.18358505674414,0,Home & Garden,0.11204829196985681,0.6452304649783566,Social Media,1518,0
9,79.73071175675787,209.63892076011064,3,Electronics,0.2346895593215825,0.3741994773208747,Paid Search,974,1
9,19.661296545457795,20.65689918352297,2,Sports,0.23092885235703917,0.25627416655368973,Paid Search,1108,0
7,41.59048607325432,21.704368524057806,2,Sports,0.3284138033007828,0.6119563472404349,Email,373,1
9,24.04710636846163,29.711506606725568,3,Home & Garden,0.03212207171346499,0.09468944623986393,Email,460,0
7,70.58105126739703,100.96258411205882,2,Books,0.31727249323839835,0.49894711571397005,Referral,620,1
12,25.20381025651243,0.6283101311991627,2,Sports,0.0801177098962154,0.42596278803711857,Referral,849,0
6,28.33733766077693,15.212806220241054,1,Electronics,0.21490901817477204,0.7550161080805279,Social Media,81,1
13,19.498887686940794,73.43008746872198,4,Beauty,0.16479374781659847,0.27784982484359844,Email,1621,0
10,53.683968023335105,31.216149482772487,2,Home & Garden,0.024160150390086774,0.13994444072423873,Paid Search,1649,0
12,193.9232929234216,24.055133536657024,2,Books,0.05610084474304809,0.6003355548593307,Referral,1207,0
7,26.37964674922176,123.47625182505006,2,Fashion,0.47984948919448533,0.34614729890312373,Organic,577,1
10,26.13867722157415,149.57675520322064,4,Electronics,0.16057754951836614,0.375582240816144,Paid Search,703,1
10,32.45607127537445,177.37479476859312,3,Electronics,0.26435273142402355,0.5002306050754701,Email,1339,0
10,40.77899804855423,19.092644582531182,2,Home & Garden,0.2167599840020899,0.3218664090779223,Referral,523,0
10,26.070862618269697,146.17563630129814,2,Fashion,0.14350314708027218,0.407718184986147,Referral,1111,0
8,24.19608672190746,80.1282170856961,1,Electronics,0.06026162094491361,0.3834997598003123,Organic,1654,0
6,35.375493735854455,10.049387485182692,4,Electronics,0.5671385534570935,0.49959565682243334,Social Media,749,1
3,10.0,56.53806959650976,3,Home & Garden,0.2538464382055103,0.3271812738473173,Paid Search,1071,0
10,21.371948529760033,1.6012674855766136,0,Electronics,0.29297088293269213,0.19867832006687178,Referral,1694,0
7,10.0,73.93784220184932,2,Beauty,0.10822541517382088,0.20732224105341743,Social Media,622,0
8,22.328469626526083,79.35806614653669,0,Books,0.25750540768789454,0.5161950340701094,Organic,1386,0
6,15.508556023019661,0.0,3,Fashion,0.026640285490026037,0.12328343457325755,Organic,1378,0
10,54.684774865067894,11.362586944463457,4,Sports,0.03549610568153667,0.4632791919569858,Paid Search,1694,0
9,18.390394629023547,59.37201208751609,4,Sports,0.1835030602884059,0.22613130094191067,Paid Search,1567,0
11,24.71943783369158,11.823457382613498,1,Fashion,0.09185634890767841,0.35186234325320226,Referral,1366,0
10,10.0,175.8529718576512,2,Beauty,0.11517873160452652,0.15894748905689224,Referral,1162,0
10,75.03212857295749,67.43777986500291,4,Books,0.12246924241713161,0.6111119754809257,Paid Search,440,0
3,13.885985452862156,6.010827189601588,7,Home & Garden,0.11605919440414647,0.17489587080503854,Paid Search,1224,0
7,22.507831210336033,12.423828811424285,1,Home & Garden,0.06560804926567518,0.713640658550331,Referral,505,0
8,61.71194881933939,65.34231346908494,1,Sports,0.48759893966482876,0.07175738274408297,Referral,803,1
8,61.89718181313185,38.85263921022618,1,Electronics,0.15778350183343723,0.3462978835117387,Referral,1295,0
10,13.617464195824928,79.97606012968448,4,Fashion,0.12084150207462009,0.4765405631240575,Organic,1232,0
7,50.47897814342503,19.776013295608422,2,Books,0.08217385132398611,0.31638413320127906,Email,732,0
7,13.210567763447722,64.36220703925093,1,Home & Garden,0.20468419681755928,0.23887007913842584,Paid Search,334,1
11,39.878926875391734,11.685040858278162,2,Fashion,0.5196379310065676,0.38894816053507164,Organic,884,0
11,17.682832457033133,47.07763703248099,2,Electronics,0.19826581625127343,0.5127199798035258,Referral,493,0
13,14.700918443387488,189.91952274460385,0,Sports,0.3955400003341761,0.3235919037763996,Email,466,1
9,34.062565859747274,59.36754011126018,2,Electronics,0.22271281493564615,0.7142386022815592,Email,597,0
6,18.563332088125318,3.0771945596544965,1,Books,0.1316350778381344,0.3123089252631279,Organic,1289,0
9,166.47818164941728,269.30799856178237,3,Beauty,0.016419950450963366,0.60444475287249,Social Media,908,1
9,20.20194136786086,10.23778610902825,0,Beauty,0.1612714965060924,0.3127371685850967,Social Media,681,0
9,12.761525329272299,75.9655969858594,3,Sports,0.17972547330146307,0.4041119785479127,Referral,1643,0
15,16.133751793212234,45.62521122003528,1,Electronics,0.08045499488707455,0.4916200328034064,Social Media,1290,0
3,32.65818174170646,20.919063676709555,1,Beauty,0.16847472327624222,0.4693275681856148,Referral,903,0
8,36.21913095119521,11.710584601783545,1,Books,0.0851021164401162,0.6464645395659713,Social Media,769,0
8,42.419891851017255,11.739171732547414,3,Beauty,0.1304181882510564,0.37385811872202496,Organic,1494,0
6,68.66277402155836,117.28481078221517,3,Books,0.1063892521132489,0.2848167164506986,Email,316,1
8,10.0,123.77277388962594,0,Books,0.16678686520717392,0.29851486086783596,Paid Search,1212,0
9,71.21688592574374,37.545634327350655,0,Fashion,0.08297828587893996,0.39443682216904574,Email,39,0
9,15.940726170271628,6.563548848618186,1,Books,0.39428930038513704,0.1419502392148369,Social Media,13,1
13,45.664552431859704,129.33536464597543,0,Home & Garden,0.19151888979088194,0.534242158174153,Email,1700,0
5,131.22104626923525,40.05069426727868,1,Books,0.06351873945622785,0.4507985900134059,Social Media,938,0
7,17.485819416890347,34.656658467280394,2,Electronics,0.10446781770342997,0.35278135079775186,Referral,575,0
9,16.915970962844963,31.389787567028073,0,Home & Garden,0.11371074241581604,0.08345541607428607,Paid Search,1450,0
10,14.593466187218155,27.24915608260096,1,Sports,0.2644121532058582,0.45590590702075473,Referral,1797,0
7,25.269791229502406,44.79356144221035,1,Beauty,0.26955235215473705,0.4017257379135523,Paid Search,63,1
12,91.13144481205968,55.66252418569228,3,Beauty,0.08283060388387387,0.26904110132474934,Referral,70,0
7,13.579443369438337,37.690148263528805,2,Home & Garden,0.4441826590982983,0.43292110293811364,Referral,1560,0
10,22.30915843953204,136.1769733717621,4,Electronics,0.17199976364896816,0.2953898903650128,Email,1016,0
13,72.28315798914826,22.933740726474817,2,Beauty,0.14828688298307646,0.2646166556866802,Paid Search,1611,0
8,54.55236435854864,51.809354115850546,0,Beauty,0.14312359349043627,0.31205948078002904,Email,1268,0
15,22.203001060948086,21.39654706866076,5,Sports,0.13621144435562657,0.4593410658241695,Referral,859,0
7,27.97369129196621,83.98710286590793,3,Electronics,0.15419180701091342,0.33607958619567735,Email,295,1
10,68.90180993249307,6.463204455564419,0,Electronics,0.09422930765701222,0.25611939572630943,Social Media,712,0
9,117.37934587113591,12.54696858253028,3,Fashion,0.12313927738426515,0.4643477908505782,Referral,1436,0
11,129.12874480708038,96.92778461836166,1,Fashion,0.10051246358696608,0.04428058253298831,Social Media,427,0
10,99.86719392165266,12.141484079253377,2,Electronics,0.10600290655332407,0.3955967709048908,Referral,1300,0
6,19.37439310832882,58.96928956340104,2,Books,0.1510472101932821,0.2122175977669955,Social Media,452,0
8,141.86873343350175,210.88236402895413,1,Fashion,0.10920801925642576,0.2053174343515197,Social Media,846,1
11,18.336595239919404,44.40056958831232,1,Beauty,0.334169559808638,0.2752539988261021,Referral,156,1
7,10.0,12.4507153344608,2,Electronics,0.23290366084853054,0.4638760551139633,Social Media,830,0
8,36.2300624492736,23.200754472199872,1,Home & Garden,0.19485914963004572,0.4450894512210708,Paid Search,1118,0
9,107.87500701405376,104.05181421854658,1,Electronics,0.24514485781488368,0.24278100535332056,Social Media,1028,0
7,56.311556170339244,26.000486236319876,2,Electronics,0.33603739087101026,0.3431435725319044,Referral,742,0
6,31.219146881717297,77.13513242074569,0,Sports,0.24636156415504354,0.15984799990251472,Paid Search,675,0
8,41.80811639400028,90.1292717789295,1,Fashion,0.27436137042292447,0.4098939843981395,Paid Search,503,1
5,50.68883180079956,41.73094066359245,0,Sports,0.04585078530201302,0.43696286202658813,Paid Search,1400,0
13,37.264973441626246,91.73050483978325,2,Books,0.11820043609628927,0.3017876735158046,Email,1428,0
13,26.146468088439814,22.867104928803307,3,Electronics,0.21142264065860608,0.487197139927872,Paid Search,882,0
10,18.309211701934668,43.56001651590789,4,Fashion,0.282119006860475,0.44260315751274554,Email,698,0
8,36.22891275408317,69.6085071703374,1,Fashion,0.24119201058735498,0.5683569401136098,Organic,1163,0
6,30.02287692621097,11.040645567542521,2,Beauty,0.12315796339522506,0.43305257918149764,Social Media,1018,0
6,33.21115730821165,19.18108161555445,0,Fashion,0.058199354496706296,0.2769077681095001,Email,1218,0
8,76.46212846950272,63.33947921432169,1,Electronics,0.20294973055632853,0.5325315877793787,Referral,559,0
7,27.163924725645085,63.91531396254149,3,Electronics,0.07392121404318809,0.7680457613593689,Paid Search,1438,0
8,28.036160796069765,40.79048336596547,0,Beauty,0.18635512418995012,0.556955709515064,Referral,578,0
10,38.54894449779344,95.25628699256492,1,Home & Garden,0.11540070935616575,0.5210332614699401,Paid Search,764,0
9,270.61217741408524,39.473161845985075,3,Sports,0.06299805987197775,0.5057123415790148,Referral,242,0
7,13.825060096822893,127.88061432972623,0,Sports,0.2910063989540231,0.3652103736001661,Social Media,1561,0
10,79.32083297117039,79.88642703418428,0,Electronics,0.2770041986808365,0.4102826831590104,Social Media,1176,0
9,26.07052384323502,22.673465092435904,0,Books,0.1647737351691199,0.21884857670873523,Organic,430,0
6,31.53851353363509,30.176805470835312,2,Beauty,0.11380949277213545,0.4505177190394885,Referral,1554,0
10,11.59146088133693,66.10062225158393,2,Fashion,0.3359281095756777,0.19582289401787456,Organic,1286,0
7,149.06318554536284,134.91571897249338,3,Electronics,0.21247703677531588,0.4181140304429335,Referral,807,1
9,39.568315046914215,11.81264766444572,3,Electronics,0.11842158956431854,0.5338387346926856,Social Media,1806,0
7,56.09584781712893,43.37477364087705,1,Electronics,0.2816913193014127,0.5358073636323045,Organic,616,0
8,10.0,7.587179116642452,1,Fashion,0.12102473364171878,0.8105779402342066,Paid Search,182,0
9,19.80996723905833,19.664857465488804,1,Fashion,0.5697118208067862,0.4489165801193689,Social Media,1338,0
6,46.0616663393522,69.4981757716673,2,Beauty,0.18120680112933113,0.5836129213493209,Email,1381,0
9,29.11396146373689,4.855336954299386,0,Electronics,0.2911914212167728,0.2678772959490829,Social Media,108,0
6,47.33941038823603,65.14625038841199,2,Home & Garden,0.4461331125148485,0.4768455211866498,Social Media,1495,0
10,178.088392998714,138.64376263674532,3,Sports,0.18442611212808935,0.7866377243698356,Email,1416,0
12,49.58510875081604,209.147091556511,1,Beauty,0.03488087408565332,0.4012375818592289,Referral,1696,0
9,23.127072997225696,14.649177767347489,7,Home & Garden,0.07860973236515575,0.3684163575310674,Email,217,0
7,19.66639486356937,82.91375250536201,2,Home & Garden,0.20878004391791627,0.3697139643785228,Referral,1096,0
12,17.95238949566932,156.5225293007168,2,Electronics,0.20518798019673692,0.48031037864988596,Organic,401,1
8,23.52086353907409,5.748992995344939,5,Fashion,0.0748507387561103,0.42457329821355755,Organic,729,0
11,24.32769253885955,32.06854666445577,1,Sports,0.2661174200710316,0.1975721479305338,Organic,484,0
9,36.42050911146118,151.10266883316655,2,Home & Garden,0.22667082172401704,0.4282165607677383,Email,820,1
10,50.534626026729285,13.598040521865416,1,Books,0.13265353033937105,0.5768707312500216,Referral,206,0
8,46.91620631745617,162.86886551054997,0,Fashion,0.5293029093334137,0.535386254286989,Paid Search,554,1
8,36.80704939537109,44.94396257471721,1,Beauty,0.11926734146616194,0.6026270654591355,Social Media,130,0
13,38.89759683319975,6.314503531989533,1,Fashion,0.2112256577982895,0.2909941135995336,Email,898,0
4,251.77577584297921,35.85683791112306,2,Sports,0.08332683936248722,0.3398404552038735,Organic,542,0
7,18.579428240143386,23.6947664127417,3,Sports,0.09793460598241825,0.38881690061919316,Paid Search,1077,0
10,32.15337847758375,19.894205792423147,1,Sports,0.10799305458414402,0.39100243127350065,Referral,833,0
9,10.0,46.78450311293276,0,Electronics,0.23174570995254085,0.5431609374571249,Referral,445,0
9,24.377708570338054,39.651567952352565,1,Fashion,0.12482647703437318,0.47505014532150935,Referral,188,0
8,16.134491399214408,39.46299841892626,2,Electronics,0.13444984104425117,0.8315846182463201,Email,1375,0
10,18.469398261601008,5.536242473761294,1,Electronics,0.2574508644008679,0.6387786809872577,Social Media,1155,0
12,12.824899069591718,97.26579094447236,4,Electronics,0.07205060268855042,0.1959162310536883,Social Media,61,1
9,11.2267906415552,39.401893158608495,3,Fashion,0.13332261083621824,0.29573952505184903,Paid Search,1805,0
8,36.51953609170819,103.19061089064755,1,Beauty,0.28127887784851935,0.11102925049838003,Organic,1172,0
9,58.455540236685316,104.43933897780813,4,Books,0.47360114650267987,0.2607526664466022,Organic,378,1
16,17.863784285256695,22.887514323331555,3,Home & Garden,0.2864770511943251,0.22336764175198787,Organic,1534,0
15,10.0,0.26134658659633925,4,Fashion,0.16266887018138498,0.41875246429155694,Organic,1609,0
11,36.1931232080584,145.31298882692343,2,Fashion,0.2692126005338297,0.2010856430914592,Paid Search,1047,0
7,48.21002866926632,85.80090644943871,2,Sports,0.25167537900272746,0.3187259716548978,Paid Search,1616,0
14,56.768658735907586,6.807053064917864,2,Home & Garden,0.2818527514331652,0.20023393142653487,Referral,54,0
5,14.628702828590983,72.5847731078629,1,Sports,0.18298932347546001,0.4089649630606187,Email,1724,0
5,20.3945727278179,1.2135870683445498,3,Books,0.08314183837177815,0.34233091991845155,Social Media,105,0
8,13.62766090428535,1.6890980438736354,4,Beauty,0.20592034097004352,0.285394372293908,Paid Search,1172,0
11,18.330810967376394,44.77050687364262,1,Electronics,0.5332050534985555,0.29322471662643745,Social Media,631,1
14,17.605026140288373,6.058039408178285,3,Sports,0.2587463147525013,0.33281158865657795,Referral,72,0
7,22.024890202145095,200.01768915906936,3,Books,0.18660209290797733,0.5926598600976931,Referral,1696,0
11,27.081493502563635,134.5635149799756,2,Home & Garden,0.3282221421634824,0.4077298279988355,Paid Search,247,1
